ltable_id,rtable_id,label
A_711,B_325,0
A_134,B_8,0
A_9,B_140,0
A_651,B_884,1
A_666,B_686,0
A_1028,B_9,0
A_999,B_139,0
A_249,B_325,0
A_946,B_574,0
A_1007,B_316,0
A_561,B_734,0
A_1060,B_844,0
A_789,B_641,0
A_1056,B_46,0
A_280,B_648,0
A_919,B_1010,0
A_1076,B_402,0
A_794,B_816,0
A_170,B_160,1
A_757,B_941,0
A_313,B_848,0
A_535,B_636,0
A_312,B_430,0
A_32,B_515,0
A_453,B_506,0
A_446,B_907,1
A_370,B_980,0
A_529,B_709,0
A_164,B_73,1
A_491,B_418,0
A_825,B_258,0
A_529,B_192,0
A_184,B_539,0
A_329,B_639,0
A_711,B_321,0
A_85,B_155,1
A_569,B_988,0
A_190,B_637,0
A_562,B_709,0
A_753,B_884,0
A_852,B_816,0
A_793,B_162,0
A_849,B_988,0
A_78,B_573,0
A_932,B_859,0
A_1051,B_298,1
A_590,B_864,0
A_1075,B_569,1
A_212,B_877,0
A_121,B_128,1
A_996,B_1040,1
A_476,B_653,0
A_991,B_954,0
A_431,B_307,0
A_843,B_527,0
A_838,B_820,0
A_666,B_988,0
A_568,B_675,0
A_842,B_817,0
A_1011,B_392,0
A_999,B_1075,1
A_799,B_1086,0
A_93,B_963,0
A_23,B_491,1
A_520,B_475,0
A_818,B_1055,0
A_394,B_739,0
A_940,B_543,0
A_919,B_1006,0
A_736,B_840,0
A_605,B_523,1
A_711,B_789,1
A_524,B_575,0
A_590,B_650,0
A_631,B_716,0
A_961,B_6,0
A_938,B_173,0
A_96,B_366,0
A_852,B_818,0
A_83,B_284,0
A_708,B_887,0
A_598,B_528,1
A_470,B_506,0
A_501,B_561,1
A_167,B_52,0
A_252,B_982,0
A_973,B_400,0
A_683,B_1077,0
A_619,B_863,1
A_586,B_131,0
A_914,B_1015,0
A_771,B_717,0
A_1000,B_632,0
A_910,B_1048,0
A_560,B_512,0
A_296,B_424,0
A_456,B_510,1
A_383,B_483,0
A_1046,B_962,1
A_933,B_859,0
A_899,B_946,1
A_370,B_619,0
A_582,B_668,1
A_71,B_178,0
A_916,B_1010,0
A_843,B_818,0
A_536,B_578,0
A_1055,B_858,0
A_842,B_816,0
A_203,B_457,0
A_74,B_1085,0
A_987,B_573,0
A_726,B_151,0
A_380,B_397,1
A_682,B_840,0
A_1080,B_81,0
A_487,B_880,0
A_256,B_179,0
A_926,B_934,0
A_569,B_999,0
A_442,B_23,0
A_531,B_594,0
A_1036,B_803,0
A_803,B_971,0
A_903,B_543,0
A_948,B_152,0
A_487,B_961,0
A_989,B_574,0
A_71,B_340,0
A_576,B_846,0
A_451,B_980,1
A_932,B_1031,0
A_574,B_644,0
A_269,B_349,1
A_643,B_1075,0
A_292,B_366,0
A_564,B_709,0
A_381,B_464,0
A_540,B_953,0
A_180,B_536,0
A_795,B_676,0
A_657,B_619,0
A_1019,B_11,0
A_328,B_34,0
A_87,B_59,0
A_296,B_318,0
A_749,B_516,0
A_866,B_475,0
A_229,B_876,0
A_813,B_372,0
A_328,B_626,0
A_667,B_97,0
A_685,B_536,0
A_338,B_27,0
A_536,B_1048,1
A_839,B_814,0
A_463,B_673,0
A_682,B_834,0
A_506,B_343,1
A_790,B_584,0
A_737,B_889,1
A_93,B_100,0
A_649,B_714,1
A_923,B_1004,0
A_897,B_944,1
A_269,B_346,0
A_491,B_475,0
A_273,B_363,1
A_858,B_556,0
A_640,B_70,0
A_595,B_630,0
A_658,B_265,0
A_825,B_631,0
A_186,B_107,0
A_351,B_145,0
A_609,B_686,0
A_903,B_152,0
A_548,B_192,0
A_72,B_76,1
A_863,B_503,1
A_724,B_737,1
A_728,B_42,0
A_767,B_694,0
A_350,B_846,0
A_448,B_1022,0
A_636,B_849,0
A_535,B_302,0
A_44,B_194,1
A_180,B_880,0
A_909,B_271,0
A_297,B_251,0
A_843,B_677,0
A_87,B_688,0
A_947,B_736,0
A_269,B_1079,0
A_328,B_335,0
A_370,B_910,0
A_225,B_415,0
A_749,B_515,0
A_825,B_605,0
A_587,B_229,1
A_192,B_264,1
A_657,B_517,0
A_568,B_691,0
A_825,B_926,0
A_705,B_627,0
A_612,B_616,1
A_1069,B_288,0
A_448,B_1071,0
A_485,B_238,0
A_219,B_285,1
A_323,B_339,1
A_535,B_147,0
A_238,B_603,0
A_297,B_424,1
A_932,B_987,0
A_941,B_991,0
A_178,B_395,0
A_896,B_303,0
A_985,B_648,0
A_205,B_274,0
A_160,B_341,0
A_906,B_874,0
A_804,B_680,0
A_548,B_21,0
A_398,B_420,1
A_667,B_89,0
A_903,B_992,0
A_627,B_124,0
A_95,B_965,0
A_724,B_835,0
A_1011,B_637,0
A_860,B_859,0
A_37,B_108,0
A_365,B_17,0
A_961,B_89,0
A_933,B_1031,0
A_594,B_301,0
A_451,B_508,0
A_480,B_582,0
A_73,B_870,0
A_434,B_255,0
A_999,B_335,0
A_499,B_843,0
A_1017,B_512,0
A_950,B_428,0
A_307,B_389,0
A_644,B_461,0
A_433,B_964,0
A_687,B_880,0
A_486,B_661,0
A_87,B_158,0
A_492,B_296,1
A_482,B_511,0
A_338,B_672,0
A_235,B_218,1
A_685,B_446,0
A_350,B_926,0
A_1060,B_507,0
A_87,B_46,0
A_162,B_116,0
A_1044,B_971,0
A_450,B_979,0
A_1028,B_8,0
A_590,B_742,0
A_193,B_263,1
A_687,B_414,0
A_596,B_732,0
A_1003,B_26,0
A_868,B_880,0
A_530,B_982,0
A_482,B_791,0
A_267,B_347,0
A_742,B_772,0
A_630,B_742,0
A_485,B_968,0
A_534,B_724,0
A_988,B_908,0
A_167,B_59,0
A_902,B_793,0
A_319,B_476,1
A_406,B_503,0
A_865,B_880,0
A_148,B_246,1
A_64,B_120,0
A_671,B_827,0
A_1015,B_510,0
A_479,B_1012,0
A_768,B_72,0
A_489,B_654,0
A_611,B_649,0
A_211,B_320,1
A_938,B_948,0
A_92,B_271,0
A_417,B_334,0
A_432,B_85,0
A_937,B_929,1
A_535,B_517,0
A_813,B_1070,1
A_803,B_691,0
A_10,B_34,1
A_877,B_686,0
A_427,B_626,0
A_323,B_910,0
A_849,B_675,0
A_345,B_475,0
A_858,B_561,0
A_25,B_883,0
A_1042,B_852,1
A_481,B_961,0
A_1062,B_432,0
A_451,B_250,0
A_81,B_257,1
A_146,B_626,0
A_699,B_774,0
A_395,B_383,0
A_1038,B_887,0
A_926,B_540,0
A_946,B_736,0
A_758,B_614,0
A_448,B_880,0
A_807,B_509,0
A_956,B_187,0
A_987,B_844,0
A_698,B_218,0
A_596,B_627,0
A_1068,B_1090,1
A_790,B_936,0
A_894,B_513,0
A_775,B_568,0
A_798,B_152,1
A_290,B_349,0
A_135,B_107,0
A_722,B_812,0
A_516,B_922,0
A_942,B_761,0
A_672,B_1071,0
A_579,B_675,0
A_1052,B_1033,0
A_882,B_910,1
A_722,B_798,0
A_932,B_1032,0
A_15,B_44,0
A_66,B_354,0
A_9,B_35,0
A_848,B_814,0
A_458,B_583,0
A_534,B_139,0
A_846,B_827,0
A_967,B_572,0
A_256,B_34,0
A_584,B_746,0
A_325,B_313,0
A_768,B_74,0
A_1056,B_52,0
A_407,B_171,0
A_546,B_650,0
A_586,B_148,0
A_842,B_826,0
A_1014,B_662,0
A_796,B_61,0
A_929,B_1031,0
A_1076,B_96,0
A_1020,B_485,0
A_1060,B_653,0
A_780,B_484,0
A_620,B_658,0
A_980,B_1067,0
A_947,B_511,0
A_389,B_1053,0
A_845,B_822,0
A_486,B_980,0
A_670,B_821,0
A_713,B_831,0
A_249,B_875,0
A_540,B_592,0
A_566,B_971,0
A_52,B_236,0
A_907,B_169,0
A_198,B_255,0
A_644,B_335,0
A_947,B_509,0
A_593,B_459,0
A_654,B_610,0
A_61,B_76,0
A_999,B_299,0
A_444,B_459,0
A_803,B_690,0
A_577,B_510,0
A_989,B_629,0
A_453,B_510,0
A_949,B_418,0
A_749,B_632,0
A_428,B_548,0
A_427,B_300,0
A_877,B_714,0
A_545,B_21,0
A_960,B_100,0
A_142,B_626,0
A_482,B_415,0
A_498,B_557,0
A_295,B_171,1
A_780,B_171,0
A_953,B_500,0
A_32,B_626,0
A_1005,B_364,0
A_217,B_205,0
A_462,B_115,0
A_477,B_1022,0
A_387,B_424,0
A_352,B_46,0
A_88,B_615,0
A_754,B_564,0
A_873,B_673,0
A_534,B_640,0
A_78,B_80,1
A_427,B_634,0
A_868,B_245,0
A_976,B_969,0
A_483,B_907,0
A_591,B_941,0
A_574,B_587,0
A_114,B_47,0
A_77,B_344,0
A_477,B_907,0
A_543,B_758,1
A_470,B_674,1
A_853,B_1083,0
A_747,B_475,0
A_344,B_273,0
A_442,B_978,0
A_592,B_690,0
A_904,B_258,0
A_486,B_960,0
A_574,B_573,0
A_777,B_641,0
A_706,B_865,0
A_140,B_919,0
A_593,B_585,0
A_683,B_892,0
A_912,B_1006,0
A_960,B_232,0
A_970,B_682,1
A_906,B_609,0
A_443,B_578,0
A_1001,B_874,0
A_840,B_822,0
A_985,B_844,0
A_885,B_627,0
A_846,B_677,0
A_594,B_139,0
A_477,B_654,0
A_168,B_336,0
A_555,B_411,1
A_559,B_557,0
A_64,B_158,0
A_695,B_691,0
A_671,B_527,0
A_270,B_349,0
A_1002,B_249,1
A_566,B_988,0
A_671,B_818,0
A_763,B_830,1
A_1056,B_310,0
A_480,B_792,1
A_363,B_272,0
A_163,B_644,0
A_110,B_101,1
A_873,B_989,0
A_479,B_587,0
A_781,B_284,0
A_883,B_258,0
A_257,B_866,0
A_434,B_87,0
A_173,B_166,0
A_427,B_635,0
A_962,B_939,0
A_378,B_323,0
A_190,B_179,0
A_927,B_540,0
A_28,B_48,1
A_512,B_924,0
A_17,B_861,0
A_736,B_1076,0
A_1037,B_886,0
A_573,B_710,1
A_171,B_617,0
A_711,B_787,0
A_215,B_200,0
A_682,B_1021,0
A_486,B_736,0
A_299,B_454,0
A_579,B_714,0
A_753,B_838,0
A_716,B_812,0
A_110,B_85,0
A_54,B_60,0
A_176,B_159,0
A_1009,B_1038,0
A_1047,B_74,0
A_356,B_845,0
A_664,B_639,0
A_825,B_573,0
A_9,B_637,0
A_432,B_6,0
A_480,B_793,0
A_230,B_351,1
A_473,B_673,0
A_218,B_12,1
A_690,B_788,0
A_370,B_911,0
A_482,B_605,0
A_789,B_146,0
A_269,B_344,0
A_342,B_510,0
A_837,B_519,0
A_384,B_441,0
A_901,B_542,0
A_445,B_573,1
A_858,B_612,0
A_65,B_59,0
A_636,B_742,0
A_266,B_348,0
A_860,B_1031,0
A_350,B_446,0
A_263,B_1044,0
A_713,B_692,0
A_909,B_968,0
A_433,B_366,0
A_671,B_824,0
A_595,B_607,0
A_1021,B_485,0
A_198,B_964,0
A_741,B_893,0
A_790,B_880,0
A_295,B_110,0
A_690,B_786,1
A_535,B_141,0
A_596,B_629,0
A_722,B_800,0
A_978,B_89,0
A_225,B_616,0
A_861,B_1030,0
A_107,B_354,0
A_638,B_834,0
A_495,B_415,0
A_708,B_863,0
A_152,B_637,0
A_546,B_887,0
A_528,B_665,0
A_477,B_880,0
A_247,B_326,1
A_901,B_1000,0
A_884,B_432,0
A_961,B_366,0
A_903,B_793,0
A_689,B_783,0
A_290,B_798,0
A_285,B_277,1
A_360,B_260,0
A_741,B_890,0
A_509,B_594,0
A_972,B_400,0
A_486,B_961,0
A_848,B_527,0
A_458,B_23,0
A_793,B_130,1
A_1031,B_449,0
A_845,B_823,0
A_812,B_684,0
A_311,B_474,1
A_946,B_152,0
A_569,B_686,0
A_256,B_515,0
A_785,B_121,0
A_568,B_988,0
A_1027,B_8,0
A_921,B_1007,0
A_276,B_910,0
A_858,B_610,0
A_1019,B_110,0
A_593,B_80,0
A_546,B_1064,0
A_789,B_626,0
A_780,B_81,0
A_477,B_399,0
A_9,B_640,0
A_66,B_376,0
A_999,B_301,0
A_793,B_653,0
A_778,B_6,1
A_806,B_1049,0
A_757,B_557,0
A_1080,B_489,0
A_532,B_664,0
A_755,B_559,0
A_225,B_459,0
A_432,B_963,0
A_533,B_301,0
A_10,B_883,0
A_1000,B_633,0
A_712,B_789,0
A_548,B_763,0
A_686,B_989,0
A_284,B_628,0
A_40,B_722,0
A_885,B_587,1
A_883,B_911,1
A_869,B_987,0
A_593,B_790,0
A_326,B_1015,0
A_530,B_762,0
A_579,B_695,0
A_555,B_160,0
A_916,B_1005,0
A_904,B_880,0
A_47,B_729,0
A_346,B_356,0
A_987,B_792,0
A_332,B_256,0
A_1019,B_439,1
A_665,B_460,0
A_540,B_940,0
A_20,B_47,0
A_752,B_838,0
A_680,B_890,0
A_666,B_675,0
A_739,B_624,1
A_350,B_444,1
A_495,B_1071,0
A_433,B_965,0
A_561,B_886,0
A_628,B_472,0
A_841,B_880,0
A_972,B_367,0
A_373,B_180,0
A_749,B_633,0
A_900,B_991,0
A_194,B_480,0
A_754,B_832,1
A_959,B_372,0
A_790,B_1012,0
A_902,B_631,0
A_869,B_20,0
A_926,B_272,0
A_647,B_1033,0
A_256,B_335,0
A_469,B_576,0
A_486,B_844,0
A_943,B_1028,1
A_336,B_301,0
A_216,B_373,0
A_643,B_634,1
A_397,B_288,1
A_96,B_88,1
A_619,B_734,0
A_434,B_100,0
A_190,B_632,0
A_562,B_866,0
A_452,B_506,0
A_902,B_538,0
A_170,B_308,0
A_253,B_793,0
A_512,B_737,0
A_731,B_775,0
A_989,B_909,0
A_838,B_527,0
A_457,B_509,1
A_93,B_366,0
A_1004,B_621,0
A_987,B_661,0
A_961,B_939,0
A_255,B_872,0
A_60,B_569,0
A_755,B_558,0
A_289,B_346,0
A_531,B_913,0
A_964,B_408,0
A_308,B_109,0
A_700,B_555,1
A_419,B_457,0
A_771,B_849,0
A_934,B_20,0
A_665,B_641,0
A_869,B_1031,0
A_1015,B_991,0
A_173,B_334,1
A_883,B_727,0
A_1055,B_859,0
A_546,B_21,0
A_1070,B_188,0
A_535,B_460,0
A_719,B_349,0
A_636,B_864,0
A_664,B_141,0
A_873,B_1060,1
A_483,B_846,0
A_570,B_719,0
A_857,B_173,0
A_92,B_98,0
A_481,B_587,0
A_1044,B_714,0
A_630,B_567,0
A_1013,B_802,1
A_417,B_80,0
A_868,B_574,0
A_353,B_243,0
A_941,B_152,0
A_671,B_814,0
A_777,B_516,0
A_249,B_144,0
A_1030,B_289,0
A_902,B_543,0
A_534,B_638,0
A_608,B_675,0
A_323,B_528,0
A_248,B_180,1
A_764,B_516,0
A_328,B_640,0
A_1039,B_101,0
A_453,B_979,0
A_544,B_761,0
A_370,B_653,0
A_446,B_909,0
A_1022,B_813,0
A_240,B_429,0
A_226,B_446,1
A_236,B_218,0
A_710,B_1026,0
A_177,B_539,0
A_592,B_691,1
A_692,B_788,0
A_838,B_677,0
A_334,B_57,0
A_371,B_289,1
A_299,B_317,0
A_486,B_911,0
A_217,B_286,1
A_867,B_1002,0
A_797,B_1086,0
A_947,B_627,0
A_611,B_663,0
A_671,B_676,1
A_547,B_763,0
A_666,B_695,0
A_105,B_478,1
A_1047,B_52,0
A_630,B_758,0
A_649,B_646,0
A_1035,B_1022,0
A_1047,B_159,0
A_688,B_577,0
A_482,B_631,0
A_1000,B_173,0
A_669,B_732,0
A_1000,B_641,0
A_179,B_295,0
A_319,B_1051,0
A_712,B_787,1
A_348,B_810,0
A_329,B_301,0
A_293,B_50,0
A_60,B_688,0
A_479,B_619,0
A_3,B_709,0
A_351,B_433,0
A_167,B_158,0
A_963,B_232,0
A_830,B_518,0
A_367,B_464,0
A_865,B_732,0
A_955,B_572,0
A_71,B_344,0
A_568,B_686,0
A_1001,B_511,0
A_66,B_455,0
A_1004,B_670,0
A_874,B_936,0
A_575,B_554,0
A_1000,B_175,0
A_1004,B_496,1
A_866,B_584,0
A_618,B_971,0
A_715,B_831,0
A_944,B_955,0
A_257,B_313,1
A_1035,B_1078,1
A_806,B_130,0
A_638,B_983,0
A_953,B_428,0
A_570,B_691,0
A_256,B_1075,0
A_400,B_632,0
A_655,B_503,0
A_173,B_204,0
A_947,B_510,0
A_535,B_300,0
A_471,B_673,1
A_680,B_983,0
A_463,B_711,1
A_552,B_737,0
A_329,B_724,0
A_611,B_686,0
A_226,B_459,0
A_268,B_347,1
A_825,B_582,0
A_566,B_686,0
A_340,B_407,1
A_955,B_764,0
A_64,B_48,0
A_23,B_1044,0
A_985,B_173,0
A_291,B_490,0
A_579,B_988,0
A_60,B_72,0
A_1026,B_10,1
A_673,B_783,1
A_53,B_908,0
A_296,B_316,0
A_955,B_570,0
A_280,B_635,0
A_794,B_819,0
A_197,B_502,0
A_543,B_568,0
A_489,B_511,0
A_617,B_1083,0
A_625,B_742,0
A_764,B_1012,0
A_883,B_336,0
A_644,B_637,0
A_1037,B_849,1
A_464,B_579,0
A_618,B_667,0
A_487,B_418,0
A_799,B_162,1
A_672,B_1022,0
A_60,B_159,0
A_370,B_574,0
A_308,B_108,0
A_11,B_335,0
A_961,B_232,0
A_986,B_695,0
A_181,B_399,0
A_825,B_536,0
A_736,B_839,0
A_58,B_103,0
A_25,B_21,1
A_620,B_647,0
A_712,B_786,0
A_458,B_979,0
A_41,B_799,0
A_999,B_461,0
A_896,B_622,0
A_808,B_66,0
A_367,B_237,0
A_980,B_1052,0
A_256,B_50,0
A_948,B_536,0
A_595,B_584,0
A_57,B_433,0
A_225,B_445,1
A_816,B_708,0
A_122,B_393,0
A_226,B_80,0
A_252,B_350,1
A_1044,B_719,0
A_650,B_680,0
A_922,B_1009,1
A_470,B_554,0
A_397,B_518,0
A_296,B_354,0
A_427,B_638,0
A_190,B_138,0
A_1080,B_172,0
A_947,B_584,0
A_205,B_282,1
A_922,B_1010,0
A_10,B_147,0
A_657,B_632,1
A_256,B_635,0
A_902,B_961,0
A_586,B_617,1
A_821,B_429,0
A_949,B_844,0
A_93,B_83,0
A_114,B_473,0
A_1018,B_439,0
A_583,B_668,0
A_142,B_245,0
A_1037,B_1070,0
A_342,B_536,0
A_843,B_819,0
A_693,B_772,0
A_695,B_999,0
A_10,B_57,0
A_440,B_580,0
A_1015,B_980,0
A_462,B_485,0
A_811,B_796,0
A_709,B_891,1
A_271,B_917,0
A_574,B_630,0
A_868,B_938,0
A_643,B_626,0
A_502,B_575,0
A_664,B_517,0
A_955,B_1039,0
A_822,B_851,0
A_562,B_763,0
A_548,B_594,0
A_947,B_1000,0
A_960,B_21,0
A_625,B_692,0
A_434,B_939,0
A_359,B_71,0
A_900,B_578,0
A_775,B_716,0
A_37,B_798,0
A_336,B_638,0
A_533,B_1012,0
A_747,B_732,0
A_590,B_863,0
A_838,B_676,0
A_3,B_313,0
A_299,B_316,0
A_64,B_159,0
A_351,B_203,0
A_544,B_742,0
A_328,B_50,0
A_754,B_912,0
A_1011,B_638,0
A_584,B_675,0
A_491,B_960,0
A_903,B_574,0
A_868,B_1012,0
A_409,B_95,1
A_662,B_113,0
A_118,B_131,1
A_241,B_445,0
A_294,B_862,1
A_96,B_86,0
A_634,B_144,0
A_1007,B_317,0
A_301,B_426,0
A_332,B_386,0
A_572,B_680,0
A_99,B_1030,0
A_536,B_577,0
A_296,B_317,0
A_948,B_1000,0
A_47,B_63,0
A_883,B_910,0
A_836,B_951,0
A_960,B_540,0
A_561,B_568,0
A_314,B_417,1
A_464,B_585,0
A_80,B_297,0
A_280,B_637,0
A_529,B_982,0
A_554,B_502,1
A_428,B_192,0
A_243,B_312,1
A_649,B_971,0
A_582,B_698,0
A_453,B_579,0
A_458,B_505,0
A_864,B_486,0
A_885,B_1071,0
A_1056,B_297,0
A_298,B_423,0
A_717,B_800,0
A_590,B_656,1
A_616,B_503,0
A_452,B_583,0
A_220,B_861,0
A_152,B_268,0
A_1039,B_98,0
A_901,B_911,0
A_664,B_515,0
A_479,B_536,0
A_900,B_584,0
A_976,B_975,1
A_952,B_745,0
A_618,B_719,1
A_136,B_360,1
A_458,B_508,1
A_253,B_791,0
A_266,B_345,0
A_840,B_677,0
A_214,B_38,0
A_420,B_303,1
A_430,B_31,1
A_480,B_991,0
A_471,B_711,0
A_657,B_461,0
A_362,B_620,1
A_479,B_541,0
A_713,B_717,0
A_326,B_995,0
A_947,B_791,0
A_495,B_907,0
A_368,B_118,0
A_351,B_106,0
A_253,B_630,0
A_926,B_973,0
A_922,B_1005,0
A_837,B_291,0
A_839,B_827,0
A_684,B_892,0
A_735,B_775,1
A_406,B_487,1
A_142,B_173,1
A_882,B_573,0
A_1000,B_948,0
A_344,B_813,0
A_545,B_1064,0
A_802,B_593,0
A_101,B_829,0
A_495,B_443,0
A_788,B_574,0
A_872,B_608,1
A_578,B_1061,0
A_534,B_641,0
A_274,B_537,0
A_1001,B_993,0
A_611,B_697,0
A_830,B_291,0
A_987,B_736,0
A_867,B_1003,0
A_191,B_515,0
A_418,B_275,0
A_190,B_724,0
A_551,B_873,0
A_483,B_844,0
A_687,B_846,1
A_546,B_717,0
A_940,B_992,0
A_958,B_91,0
A_622,B_815,0
A_994,B_911,0
A_56,B_203,0
A_529,B_764,0
A_200,B_654,0
A_534,B_637,0
A_764,B_632,0
A_643,B_640,0
A_95,B_98,0
A_713,B_886,0
A_342,B_960,0
A_183,B_845,0
A_564,B_210,0
A_802,B_549,0
A_926,B_304,0
A_422,B_352,1
A_946,B_961,0
A_1030,B_833,0
A_666,B_680,0
A_115,B_46,0
A_115,B_297,0
A_434,B_89,0
A_482,B_576,0
A_812,B_796,0
A_329,B_335,0
A_370,B_294,0
A_825,B_966,0
A_627,B_472,1
A_328,B_634,0
A_131,B_607,0
A_949,B_993,0
A_1019,B_813,0
A_3,B_982,0
A_473,B_692,0
A_1022,B_110,0
A_558,B_115,0
A_443,B_577,0
A_534,B_626,0
A_799,B_653,0
A_491,B_961,0
A_911,B_1001,0
A_747,B_538,0
A_769,B_624,0
A_104,B_113,1
A_476,B_991,0
A_9,B_139,0
A_93,B_232,0
A_828,B_379,0
A_697,B_772,0
A_307,B_256,0
A_446,B_908,0
A_90,B_86,0
A_660,B_113,0
A_574,B_443,0
A_691,B_784,1
A_622,B_527,1
A_241,B_615,0
A_549,B_876,0
A_631,B_568,0
A_889,B_505,0
A_997,B_152,0
A_64,B_308,0
A_250,B_640,0
A_899,B_947,0
A_664,B_648,0
A_342,B_736,0
A_728,B_46,0
A_530,B_351,0
A_570,B_696,0
A_400,B_139,0
A_881,B_892,0
A_548,B_597,0
A_740,B_834,0
A_130,B_106,0
A_643,B_641,0
A_440,B_576,0
A_230,B_982,0
A_479,B_844,0
A_630,B_734,0
A_553,B_596,0
A_434,B_963,0
A_834,B_110,0
A_9,B_635,0
A_484,B_661,0
A_477,B_443,0
A_82,B_68,1
A_198,B_88,0
A_638,B_1021,0
A_227,B_125,1
A_359,B_47,0
A_813,B_331,0
A_268,B_346,0
A_879,B_891,0
A_752,B_842,0
A_442,B_554,0
A_101,B_420,0
A_989,B_1022,0
A_510,B_548,0
A_367,B_389,0
A_186,B_356,1
A_489,B_961,0
A_496,B_878,0
A_812,B_903,1
A_402,B_391,0
A_325,B_351,0
A_1027,B_0,0
A_473,B_864,0
A_360,B_358,1
A_974,B_975,0
A_739,B_947,0
A_745,B_752,0
A_946,B_880,0
A_427,B_335,0
A_712,B_321,0
A_3,B_879,0
A_1002,B_358,0
A_841,B_574,0
A_482,B_907,0
A_181,B_936,0
A_125,B_401,0
A_435,B_341,0
A_766,B_539,1
A_1060,B_736,0
A_370,B_961,0
A_775,B_656,0
A_170,B_297,0
A_688,B_617,0
A_578,B_673,0
A_659,B_672,1
A_825,B_399,0
A_962,B_101,0
A_396,B_499,1
A_495,B_630,0
A_255,B_426,0
A_641,B_429,0
A_941,B_582,0
A_550,B_596,0
A_61,B_77,1
A_961,B_99,0
A_529,B_298,0
A_446,B_1022,0
A_576,B_152,0
A_754,B_548,0
A_465,B_742,0
A_807,B_508,0
A_576,B_844,0
A_548,B_879,0
A_577,B_629,0
A_741,B_1021,1
A_487,B_544,1
A_292,B_21,0
A_1022,B_171,0
A_419,B_275,0
A_495,B_926,0
A_190,B_139,1
A_885,B_936,0
A_630,B_759,0
A_987,B_605,0
A_623,B_644,0
A_803,B_666,0
A_521,B_399,0
A_191,B_1075,0
A_823,B_15,1
A_433,B_87,0
A_773,B_995,0
A_481,B_582,0
A_902,B_662,0
A_897,B_946,0
A_733,B_650,0
A_480,B_791,0
A_943,B_372,0
A_93,B_101,0
A_1039,B_366,0
A_191,B_34,0
A_176,B_74,0
A_1056,B_74,0
A_852,B_824,0
A_878,B_1062,1
A_491,B_991,0
A_999,B_516,0
A_32,B_147,0
A_905,B_609,0
A_645,B_54,0
A_495,B_536,0
A_543,B_716,0
A_558,B_489,0
A_170,B_158,0
A_749,B_641,0
A_1014,B_736,0
A_580,B_988,0
A_825,B_586,0
A_304,B_917,1
A_509,B_953,0
A_591,B_691,0
A_789,B_335,0
A_288,B_93,0
A_631,B_831,0
A_598,B_648,0
A_534,B_639,0
A_1015,B_507,0
A_694,B_722,0
A_505,B_558,1
A_733,B_796,0
A_481,B_844,0
A_167,B_307,0
A_773,B_808,1
A_714,B_782,0
A_844,B_822,0
A_531,B_866,0
A_191,B_35,0
A_29,B_47,0
A_372,B_606,0
A_452,B_507,1
A_179,B_169,1
A_849,B_663,0
A_786,B_830,0
A_906,B_1058,0
A_738,B_808,0
A_688,B_585,0
A_584,B_660,0
A_738,B_1040,0
A_477,B_630,0
A_483,B_541,0
A_353,B_433,1
A_342,B_961,0
A_680,B_834,0
A_454,B_333,0
A_482,B_911,0
A_176,B_46,0
A_325,B_913,0
A_167,B_159,1
A_432,B_366,0
A_533,B_638,0
A_532,B_313,0
A_755,B_561,0
A_62,B_71,0
A_920,B_1010,1
A_567,B_697,0
A_843,B_824,0
A_732,B_775,0
A_71,B_348,0
A_153,B_459,0
A_572,B_667,0
A_926,B_85,0
A_328,B_637,0
A_939,B_151,1
A_289,B_108,0
A_199,B_127,0
A_987,B_629,0
A_292,B_85,0
A_584,B_695,0
A_563,B_762,0
A_951,B_500,0
A_1061,B_441,0
A_855,B_568,0
A_844,B_815,0
A_536,B_926,0
A_935,B_990,1
A_94,B_963,0
A_544,B_886,0
A_807,B_790,1
A_845,B_814,0
A_1047,B_297,1
A_106,B_26,0
A_798,B_328,0
A_44,B_739,0
A_999,B_517,0
A_426,B_297,0
A_939,B_150,0
A_807,B_89,0
A_250,B_50,0
A_458,B_506,0
A_119,B_59,0
A_179,B_165,0
A_609,B_668,0
A_535,B_637,0
A_929,B_20,0
A_664,B_335,0
A_363,B_100,0
A_680,B_900,0
A_531,B_709,0
A_11,B_179,0
A_536,B_908,0
A_879,B_983,0
A_483,B_960,0
A_737,B_882,0
A_947,B_874,0
A_834,B_480,0
A_66,B_424,0
A_400,B_636,0
A_904,B_732,0
A_747,B_536,0
A_483,B_606,0
A_483,B_926,0
A_708,B_849,0
A_1004,B_669,0
A_295,B_11,0
A_499,B_560,1
A_854,B_369,1
A_630,B_887,0
A_476,B_607,0
A_889,B_979,0
A_213,B_521,0
A_620,B_663,0
A_53,B_117,0
A_890,B_100,0
A_685,B_631,0
A_370,B_537,0
A_851,B_821,0
A_793,B_511,0
A_481,B_578,0
A_890,B_271,0
A_699,B_773,0
A_747,B_619,0
A_615,B_515,0
A_440,B_441,0
A_153,B_732,0
A_20,B_40,1
A_1060,B_661,1
A_622,B_814,0
A_576,B_630,0
A_568,B_647,0
A_747,B_1012,0
A_689,B_788,0
A_866,B_1012,0
A_480,B_586,0
A_482,B_654,0
A_400,B_633,0
A_590,B_734,0
A_350,B_793,0
A_1012,B_526,0
A_442,B_577,0
A_620,B_667,1
A_673,B_784,0
A_987,B_544,0
A_788,B_936,0
A_653,B_898,0
A_523,B_955,0
A_3,B_201,0
A_477,B_459,0
A_307,B_386,0
